date,o,h,l,c,v,v.usd,vwap
2018-03-25 01:09:00,8568.98,8570.0,8568.13,8570.0,4.85760154,41624.222358,8568.8836385
2018-03-25 01:10:00,8556.56,8574.99,8556.56,8573.24,2.11638144,18144.253084,8573.2433395
2018-03-25 01:11:00,8573.24,8579.88,8570.0,8572.74,14.34405161,123038.17479,8577.6444575
2018-03-25 01:12:00,8561.01,8567.94,8556.0,8567.94,3.41234507,29214.609559,8561.4464421
2018-03-25 01:13:00,8567.94,8567.94,8556.0,8556.03,3.4704644,29702.873463,8558.7604539
2018-03-25 01:14:00,8556.01,8563.07,8546.41,8546.41,25.84460159,221155.20349,8557.1140541
2018-03-25 01:15:00,8551.96,8551.98,8544.75,8551.68,4.84158622,41393.204228,8549.5129793
2018-03-25 01:16:00,8551.68,8563.99,8551.68,8563.99,2.08232046,17817.090586,8556.3634072
2018-03-25 01:17:00,8560.55,8564.71,8549.17,8549.17,3.41940172,29276.608016,8561.909484
2018-03-25 01:18:00,8548.61,8557.19,8548.61,8557.19,3.41007455,29157.288654,8550.3376031
2018-03-25 01:19:00,8557.19,8559.96,8549.31,8553.66,1.97015372,16858.631918,8557.0134689
2018-03-25 01:20:00,8550.04,8562.99,8550.04,8555.26,3.57364577,30588.272686,8559.4025415
2018-03-25 01:21:00,8556.51,8564.98,8554.25,8554.86,3.72617362,31891.466482,8558.7709361
2018-03-25 01:22:00,8554.87,8563.97,8552.41,8563.86,0.82572592,7070.5739073,8562.8581301
2018-03-25 01:23:00,8562.8,8569.99,8552.03,8567.22,5.85861804,50185.999898,8566.1839627
2018-03-25 01:24:00,8563.74,8563.99,8562.71,8563.74,2.24911949,19259.844906,8563.2822052
2018-03-25 01:25:00,8563.99,8567.99,8563.99,8566.99,3.70981423,31774.775387,8565.0583607
2018-03-25 01:26:00,8566.8,8566.8,8566.8,8566.8,1.03034649,8826.7723105,8566.8
2018-03-25 01:27:00,8566.8,8566.8,8550.1,8557.12,4.34078701,37148.956189,8558.115407
2018-03-25 01:28:00,8557.12,8566.99,8556.2,8566.96,2.52757632,21641.294004,8562.073411
2018-03-25 01:29:00,8566.99,8568.72,8553.53,8565.0,7.56072379,64740.134219,8562.6900304
2018-03-25 01:30:00,8565.0,8566.83,8549.0,8549.0,9.14563416,78267.259691,8557.8821897
2018-03-25 01:31:00,8556.19,8574.55,8556.19,8574.55,8.41098667,72018.262716,8562.4036206
2018-03-25 01:32:00,8574.85,8583.71,8560.0,8574.71,11.09884547,95168.551285,8574.6352215
2018-03-25 01:33:00,8560.19,8568.0,8560.19,8568.0,5.17058984,44292.711743,8566.2783384
2018-03-25 01:34:00,8561.02,8571.23,8561.01,8568.0,4.801865,41129.065113,8565.2272841
2018-03-25 01:35:00,8568.0,8581.21,8568.0,8580.0,15.0168186,128749.25477,8573.6705091
2018-03-25 01:36:00,8580.0,8582.76,8576.83,8582.76,0.36573268,3138.4112577,8581.1616772
2018-03-25 01:37:00,8582.76,8600.63,8582.76,8600.63,6.28380755,53990.226997,8591.9606175
2018-03-25 01:38:00,8594.99,8600.88,8574.8,8580.3,14.5054248,124524.72377,8584.7002406
2018-03-25 01:39:00,8592.29,8592.29,8580.0,8589.68,6.71069704,57610.768151,8584.9156663
2018-03-25 01:40:00,8583.94,8589.45,8580.75,8581.24,5.26445514,45186.557724,8583.3303774
2018-03-25 01:41:00,8580.25,8580.25,8580.22,8580.25,1.2104047,10385.543927,8580.2243887
2018-03-25 01:42:00,8580.22,8580.25,8564.5,8564.5,6.12103095,52471.90937,8572.3973295
2018-03-25 01:43:00,8562.21,8571.15,8548.62,8552.21,23.27334589,199106.51415,8555.130624
2018-03-25 01:44:00,8552.21,8568.23,8552.21,8559.0,1.13950658,9752.742015,8558.7412887
2018-03-25 01:45:00,8559.0,8559.0,8559.0,8559.0,0.5514066,4719.4890894,8559.0
2018-03-25 01:46:00,8559.0,8563.59,8549.0,8549.0,27.67637668,236810.85057,8556.4253338
2018-03-25 01:47:00,8549.97,8549.97,8529.95,8529.95,5.16327546,44078.877918,8536.9990927
2018-03-25 01:48:00,8529.94,8530.0,8529.94,8530.0,1.20860558,10309.388812,8529.9861115
2018-03-25 01:49:00,8528.68,8528.68,8514.84,8514.84,7.73209473,65911.543229,8524.4096886
2018-03-25 01:50:00,8511.28,8511.29,8500.21,8500.21,19.14950009,162849.59283,8504.1171865
2018-03-25 01:51:00,8500.1,8519.95,8489.0,8516.95,16.69809391,142073.04592,8508.3391363
2018-03-25 01:52:00,8525.08,8526.71,8507.73,8507.73,4.08111815,34763.779087,8518.1996231
2018-03-25 01:53:00,8500.0,8505.75,8499.77,8505.75,4.70828135,40028.188729,8501.6560723
2018-03-25 01:54:00,8505.73,8520.54,8505.73,8520.54,5.51217684,46943.273393,8516.2858079
2018-03-25 01:55:00,8521.26,8549.57,8521.26,8536.65,8.09091908,69149.499052,8546.556747
2018-03-25 01:56:00,8537.75,8542.16,8522.2,8522.2,4.01246294,34236.121615,8532.4455643
2018-03-25 01:57:00,8525.21,8535.38,8525.21,8532.0,1.0,8530.6329875,8530.6329875
2018-03-25 01:58:00,8533.63,8533.63,8525.97,8533.47,2.46733025,21039.532291,8527.246116
2018-03-25 01:59:00,8533.63,8533.63,8525.97,8533.47,2.46733025,21039.532291,8527.246116
2018-03-25 02:00:00,8539.05,8543.68,8534.31,8543.68,1.58343806,13521.180304,8539.1280187
2018-03-25 02:01:00,8543.68,8543.68,8543.26,8543.68,0.82254014,7027.4363778,8543.5786487
2018-03-25 02:02:00,8547.84,8551.52,8534.92,8534.92,3.49645232,29862.678865,8540.8511634
2018-03-25 02:03:00,8531.47,8538.23,8507.05,8507.06,5.26097364,44862.296715,8527.3753082
2018-03-25 02:04:00,8507.06,8533.63,8507.05,8533.63,6.32002455,53791.789447,8511.3260275
2018-03-25 02:05:00,8533.52,8533.63,8527.07,8532.63,2.36865708,20207.496595,8531.2039322
2018-03-25 02:06:00,8539.38,8544.91,8531.17,8531.17,10.52519743,89908.765997,8542.2403328
2018-03-25 02:07:00,8531.15,8542.0,8531.15,8542.0,0.18640942,1591.4674366,8537.4839783
2018-03-25 02:08:00,8541.99,8562.01,8541.69,8562.01,5.49633201,47035.412448,8557.6002983
2018-03-25 02:09:00,8555.05,8562.99,8554.86,8554.86,11.23336226,96106.400301,8555.4438713
2018-03-25 02:10:00,8548.65,8562.99,8548.65,8562.99,1.57607233,13493.016607,8561.165849
2018-03-25 02:11:00,8561.2,8565.0,8553.37,8564.92,3.60216231,30844.76523,8562.8471389
2018-03-25 02:12:00,8564.72,8564.72,8553.37,8553.37,0.06440377,551.18822055,8558.3222932
2018-03-25 02:13:00,8552.83,8564.19,8552.18,8557.16,2.89547561,24764.472268,8552.8167402
2018-03-25 02:14:00,8557.16,8558.43,8545.88,8545.88,0.71289547,6093.0239326,8546.8686351
2018-03-25 02:15:00,8544.62,8558.47,8543.27,8558.47,4.14078747,35388.741078,8546.3794833
2018-03-25 02:16:00,8557.77,8559.12,8557.77,8559.12,0.40696315,3483.1284052,8558.8299706
2018-03-25 02:17:00,8562.98,8566.47,8548.18,8548.18,2.76997906,23693.805541,8553.7850748
2018-03-25 02:18:00,8547.42,8548.0,8538.75,8538.75,3.33002202,28439.117664,8540.2191016
2018-03-25 02:19:00,8538.75,8549.98,8538.75,8543.79,10.31200313,88107.355729,8544.1552546
2018-03-25 02:20:00,8545.52,8548.0,8545.52,8547.99,0.63316323,5412.0234049,8547.5958623
2018-03-25 02:21:00,8548.0,8548.65,8545.52,8548.6,5.81030364,49664.727141,8547.6990909
2018-03-25 02:22:00,8548.25,8548.25,8545.58,8545.58,0.66499823,5682.8602056,8545.6771901
2018-03-25 02:23:00,8547.66,8553.1,8534.9,8548.91,25.54189118,218328.07672,8547.8430388
2018-03-25 02:24:00,8551.05,8555.96,8537.26,8552.12,29.07925652,248567.41913,8547.9289664
2018-03-25 02:25:00,8552.12,8552.12,8548.71,8552.0,3.01966396,25815.942402,8549.2765897
2018-03-25 02:26:00,8552.0,8552.0,8552.0,8552.0,0.02864545,244.9758884,8552.0
2018-03-25 02:27:00,8552.0,8557.29,8552.0,8557.29,0.09066562,775.60862592,8554.6056589
2018-03-25 02:28:00,8557.06,8557.06,8557.06,8557.06,0.05340286,456.97147719,8557.06
2018-03-25 02:29:00,8554.49,8554.49,8554.49,8554.49,0.16477722,1409.5850807,8554.49
2018-03-25 02:30:00,8554.49,8555.0,8552.04,8552.04,10.48834235,89726.743093,8554.9022047
2018-03-25 02:31:00,8552.04,8552.75,8542.9,8552.19,4.59835816,39312.654935,8549.2807578
2018-03-25 02:32:00,8552.2,8552.2,8541.93,8548.54,2.83583198,24232.733214,8545.1935746
2018-03-25 02:33:00,8541.93,8548.15,8534.91,8544.57,1.25472344,10714.065146,8538.985409
2018-03-25 02:34:00,8544.57,8544.57,8532.92,8532.92,1.28563838,10983.414134,8543.1598069
2018-03-25 02:35:00,8532.92,8532.92,8524.9,8532.17,2.31691351,19759.117308,8528.2066952
2018-03-25 02:36:00,8531.98,8531.98,8516.0,8520.09,3.0088607,25629.222376,8517.915893
2018-03-25 02:37:00,8520.09,8520.09,8520.09,8520.09,1.73622402,14792.784911,8520.09
2018-03-25 02:38:00,8527.0,8527.0,8527.0,8527.0,1.1,9379.7,8527.0
2018-03-25 02:39:00,8525.0,8525.0,8519.61,8520.18,3.11552469,26545.713816,8520.463311
2018-03-25 02:40:00,8525.72,8532.92,8525.72,8532.92,1.02272641,8719.7268483,8525.9623326
2018-03-25 02:41:00,8532.92,8532.92,8528.3,8528.3,0.02653394,226.3416065,8530.2675178
2018-03-25 02:42:00,8532.92,8533.83,8532.4,8533.83,4.06117532,34655.384551,8533.3387062
2018-03-25 02:43:00,8535.0,8548.66,8535.0,8540.0,0.13355718,1140.1569988,8536.8454082
2018-03-25 02:44:00,8540.09,8549.11,8540.0,8540.0,0.04021199,343.56659024,8543.884305
2018-03-25 02:45:00,8535.0,8549.06,8535.0,8549.06,0.13298065,1135.2144179,8536.6887432
2018-03-25 02:46:00,8549.01,8549.21,8537.39,8549.21,0.07669879,654.88890965,8538.4516451
2018-03-25 02:47:00,8543.95,8543.95,8543.95,8543.95,0.2547,2176.144065,8543.95
2018-03-25 02:48:00,8543.9,8552.25,8543.47,8548.0,4.641,39671.13574,8547.9715018
2018-03-25 02:49:00,8548.0,8552.11,8548.0,8548.0,8.684,74230.866935,8548.0040229
2018-03-25 02:50:00,8547.31,8548.17,8547.31,8548.17,5.0,42739.118547,8547.8237093
2018-03-25 02:51:00,8536.95,8542.17,8525.07,8525.07,1.6008355,13657.285259,8531.3483233
2018-03-25 02:52:00,8523.9,8530.58,8523.89,8530.29,1.58758901,13538.963639,8528.0028734
2018-03-25 02:53:00,8519.86,8532.26,8519.86,8532.26,0.35235119,3006.3375012,8532.2189522
2018-03-25 02:54:00,8530.99,8534.26,8530.99,8534.26,0.12271064,1047.0147975,8532.3880428
2018-03-25 02:55:00,8533.17,8533.17,8533.17,8533.17,0.2442035,2083.8299801,8533.17
2018-03-25 02:56:00,8531.87,8542.36,8505.04,8505.04,4.58942444,39133.048092,8526.7877495
2018-03-25 02:57:00,8505.11,8505.11,8463.4,8467.55,43.9192725,372183.39142,8474.2613033
2018-03-25 02:58:00,8467.55,8473.51,8461.38,8466.69,14.34780693,121462.09078,8465.5509635
2018-03-25 02:59:00,8465.87,8491.0,8465.87,8490.56,6.68757298,56753.322758,8486.3855584
2018-03-25 03:00:00,8488.11,8489.34,8472.8,8474.92,26.17946554,222163.28641,8486.1658489
2018-03-25 03:01:00,8476.84,8479.51,8461.38,8476.15,54.13509447,458438.48489,8468.4157176
2018-03-25 03:02:00,8476.15,8495.77,8470.0,8495.77,9.2127255,78039.61471,8470.8498815
2018-03-25 03:03:00,8491.81,8507.75,8491.81,8507.75,15.42057286,131052.88391,8498.5742813
2018-03-25 03:04:00,8500.34,8506.42,8500.18,8506.42,1.06522972,9054.9393651,8500.456939
2018-03-25 03:05:00,8506.78,8506.78,8502.02,8502.02,0.76919794,6540.8305834,8503.4426683
2018-03-25 03:06:00,8502.0,8510.57,8502.0,8508.16,2.46536632,20964.082026,8503.434908
2018-03-25 03:07:00,8502.0,8508.05,8499.64,8499.64,2.17605906,18497.996885,8500.6869644
2018-03-25 03:08:00,8495.67,8495.67,8495.67,8495.67,0.00117589,9.9899733963,8495.67
2018-03-25 03:09:00,8484.13,8484.13,8484.13,8484.13,0.2015,1709.552195,8484.13
2018-03-25 03:10:00,8488.49,8499.98,8485.0,8499.98,11.24361401,95472.723607,8491.2843434
2018-03-25 03:11:00,8499.14,8507.37,8499.14,8507.37,5.23376344,44505.583373,8503.5527271
2018-03-25 03:12:00,8508.97,8508.97,8501.11,8501.11,0.8033,6833.657663,8506.980783
2018-03-25 03:13:00,8512.82,8512.82,8501.1,8501.1,2.32384333,19764.631809,8505.1481544
2018-03-25 03:14:00,8512.41,8512.41,8507.39,8507.39,0.17187986,1462.3479144,8507.9654733
2018-03-25 03:15:00,8507.4,8507.67,8507.4,8507.64,0.10244301,871.53953913,8507.5549726
2018-03-25 03:16:00,8514.53,8514.53,8514.53,8514.53,0.02915407,248.23320364,8514.53
2018-03-25 03:17:00,8527.93,8527.94,8511.0,8511.0,1.01488226,8653.308099,8526.4157627
2018-03-25 03:18:00,8525.04,8525.04,8514.12,8514.12,0.00891261,75.965125975,8523.3310978
2018-03-25 03:19:00,8515.94,8517.44,8513.89,8513.89,0.070298,598.65201584,8515.9181746
2018-03-25 03:20:00,8513.32,8528.16,8511.32,8527.12,0.32303846,2753.4472951,8523.5897146
2018-03-25 03:21:00,8527.12,8528.15,8527.12,8527.12,2.79784854,23857.644518,8527.1393992
2018-03-25 03:22:00,8528.15,8528.2,8527.12,8528.2,1.30860779,11159.681201,8527.9036899
2018-03-25 03:23:00,8527.6,8535.34,8510.2,8524.13,8.58593454,73225.858613,8528.5833792
2018-03-25 03:24:00,8518.57,8518.57,8505.22,8505.22,1.96906587,16748.071152,8505.5921223
2018-03-25 03:25:00,8502.3,8515.06,8502.3,8511.14,2.63722007,22442.517589,8509.9146046
2018-03-25 03:26:00,8518.57,8518.57,8518.57,8518.57,1.01081461,8610.6950123,8518.57
2018-03-25 03:27:00,8518.57,8518.57,8518.57,8518.57,0.0154,131.185978,8518.57
2018-03-25 03:28:00,8518.57,8523.69,8518.57,8523.69,1.89942791,16182.275537,8519.5523622
2018-03-25 03:29:00,8518.58,8524.9,8518.57,8522.01,1.01813856,8673.157661,8518.6417662
2018-03-25 03:30:00,8522.01,8524.55,8505.27,8524.53,0.07395965,629.53112331,8511.8185836
2018-03-25 03:31:00,8515.31,8526.65,8513.77,8513.77,2.27024961,19328.988163,8514.0365524
2018-03-25 03:32:00,8513.77,8527.23,8513.77,8526.1,0.08248,702.50250053,8517.2466117
2018-03-25 03:33:00,8527.23,8527.23,8517.0,8527.23,6.16249314,52487.621493,8517.2705755
2018-03-25 03:34:00,8527.23,8533.55,8526.0,8533.55,1.80472973,15387.87625,8526.4158919
2018-03-25 03:35:00,8539.01,8544.74,8539.01,8544.74,0.35076213,2996.3990265,8542.538576
2018-03-25 03:36:00,8538.89,8538.89,8538.89,8538.89,1.11263642,9500.6800004,8538.89
2018-03-25 03:37:00,8538.89,8538.89,8538.89,8538.89,1.11263642,9500.6800004,8538.89
2018-03-25 03:38:00,8538.55,8542.24,8538.55,8542.24,0.57293524,4894.1228942,8542.1921232
2018-03-25 03:39:00,8542.06,8542.06,8538.79,8542.06,7.404989,63233.005779,8539.2437152
2018-03-25 03:40:00,8549.39,8549.39,8547.87,8547.87,0.0260463,222.67179282,8549.0757927
2018-03-25 03:41:00,8549.34,8551.47,8549.31,8551.47,18.35617832,156940.60072,8549.7426527
2018-03-25 03:42:00,8552.44,8552.75,8538.79,8538.81,12.87861448,110054.10066,8545.4922838
2018-03-25 03:43:00,8540.94,8540.94,8538.79,8538.79,9.69558417,82788.642333,8538.7987852
2018-03-25 03:44:00,8528.9,8545.27,8528.38,8532.34,1.45684612,12426.796064,8529.9304392
2018-03-25 03:45:00,8538.43,8538.43,8538.42,8538.42,0.67021611,5722.5920607,8538.4280911
2018-03-25 03:46:00,8544.21,8546.67,8544.21,8546.67,0.04352261,371.89708004,8544.9167694
2018-03-25 03:47:00,8547.89,8556.02,8547.89,8555.0,2.62435814,22447.753793,8553.6167685
2018-03-25 03:48:00,8556.02,8556.02,8528.51,8539.35,38.191275,326334.56665,8544.7413486
2018-03-25 03:49:00,8536.24,8540.84,8536.24,8540.84,6.05899046,51736.47271,8538.7942185
2018-03-25 03:50:00,8544.7,8544.7,8544.7,8544.7,0.13990895,1195.4800051,8544.7
2018-03-25 03:51:00,8544.79,8547.72,8544.79,8547.72,0.0263088,224.83389023,8545.9576351
2018-03-25 03:52:00,8541.2,8541.2,8540.0,8540.0,3.77321842,32225.799156,8540.6662348
2018-03-25 03:53:00,8540.5,8540.5,8526.1,8526.1,0.74223617,6330.3229641,8528.717974
2018-03-25 03:54:00,8532.16,8534.06,8531.32,8534.06,0.07338685,626.16991686,8532.4539323
2018-03-25 03:55:00,8532.36,8534.85,8532.36,8534.85,0.092,785.19725136,8534.7527322
2018-03-25 03:56:00,8532.67,8534.98,8532.67,8534.98,4.4115152,37647.99021,8534.0270868
2018-03-25 03:57:00,8534.98,8534.98,8532.67,8532.67,0.92235876,7871.1827893,8533.7540344
2018-03-25 03:58:00,8525.69,8527.54,8524.32,8527.54,19.01702072,162126.2396,8525.3227615
2018-03-25 03:59:00,8526.23,8546.46,8526.23,8546.46,2.45621384,20966.854778,8536.2497502
2018-03-25 04:00:00,8545.98,8553.67,8545.98,8553.67,1.04906841,8972.7911451,8553.1039345
2018-03-25 04:01:00,8542.99,8543.79,8530.51,8534.4,12.08926179,103202.15528,8536.6796646
2018-03-25 04:02:00,8534.4,8534.5,8530.33,8530.33,2.29992723,19620.503867,8530.923766
2018-03-25 04:03:00,8528.63,8538.52,8521.44,8538.52,13.89418454,118471.24269,8526.6783629
2018-03-25 04:04:00,8534.37,8534.37,8534.37,8534.37,1.16550306,9946.8343502,8534.37
2018-03-25 04:05:00,8534.37,8534.37,8534.37,8534.37,0.03723,317.7345951,8534.37
2018-03-25 04:06:00,8536.47,8541.99,8536.47,8541.84,0.65275039,5573.8569466,8539.0327329
2018-03-25 04:07:00,8541.29,8541.32,8532.0,8541.25,5.13461733,43847.746738,8539.6328334
2018-03-25 04:08:00,8541.93,8541.93,8541.93,8541.93,0.02773377,236.89992198,8541.93
2018-03-25 04:09:00,8541.93,8541.93,8541.93,8541.93,0.19983189,1706.9500161,8541.93
2018-03-25 04:10:00,8541.98,8541.98,8541.98,8541.98,0.0202,172.547996,8541.98
2018-03-25 04:11:00,8541.98,8543.15,8532.99,8538.62,1.51495307,12932.695707,8536.6972506
2018-03-25 04:12:00,8533.39,8541.39,8532.4,8541.39,0.11356525,969.0854019,8533.2916706
2018-03-25 04:13:00,8531.0,8531.0,8518.04,8518.04,3.25165158,27715.045677,8523.3749665
2018-03-25 04:14:00,8516.92,8521.68,8512.01,8521.68,1.43686584,12231.763386,8512.8082564
2018-03-25 04:15:00,8528.51,8528.51,8525.65,8525.65,0.2924303,2493.1899683,8525.7579954
2018-03-25 04:16:00,8528.51,8528.51,8525.65,8525.65,0.2924303,2493.1899683,8525.7579954
2018-03-25 04:17:00,8531.21,8531.21,8526.92,8526.92,0.49870408,4253.4283379,8528.9623816
2018-03-25 04:18:00,8527.03,8527.03,8527.03,8527.03,0.032,272.86496,8527.03
2018-03-25 04:19:00,8512.01,8515.78,8512.0,8513.0,0.07592671,646.34500566,8512.7487503
2018-03-25 04:20:00,8515.79,8526.98,8513.0,8513.0,0.64132364,5461.4826319,8515.9540227
2018-03-25 04:21:00,8513.0,8513.0,8506.0,8512.0,0.81707286,6955.4962725,8512.7001679
2018-03-25 04:22:00,8506.02,8525.73,8501.1,8513.09,12.42809206,105750.49174,8508.9884457
2018-03-25 04:23:00,8508.0,8508.0,8497.61,8497.61,1.59,13514.376881,8499.608101
2018-03-25 04:24:00,8502.0,8502.0,8487.08,8498.38,6.71189566,57045.931653,8499.2280188
2018-03-25 04:25:00,8508.12,8508.12,8507.98,8507.98,1.4879576,12659.720256,8508.1189521
2018-03-25 04:26:00,8508.09,8514.96,8499.56,8514.77,14.64809473,124533.07058,8501.6565548
2018-03-25 04:27:00,8514.44,8519.98,8509.2,8519.96,4.40293355,37500.427859,8517.1459967
2018-03-25 04:28:00,8520.0,8525.28,8518.79,8525.28,0.53894742,4592.7521067,8521.7071949
2018-03-25 04:29:00,8520.48,8525.0,8520.48,8525.0,0.1,852.32425321,8523.2425321
2018-03-25 04:30:00,8525.28,8525.28,8525.28,8525.28,0.0323231,275.56347797,8525.28
2018-03-25 04:31:00,8525.99,8539.75,8525.99,8539.75,1.07665844,9181.7019662,8527.9617241
2018-03-25 04:32:00,8534.98,8534.98,8529.17,8529.17,13.2009739,112594.26642,8529.2393783
2018-03-25 04:33:00,8528.64,8528.64,8528.64,8528.64,0.08,682.2912,8528.64
2018-03-25 04:34:00,8528.64,8543.65,8528.64,8541.8,14.49658994,123681.78713,8531.7848988
2018-03-25 04:35:00,8536.56,8542.54,8536.56,8536.56,8.45910914,72248.054701,8540.8585591
2018-03-25 04:36:00,8535.18,8535.99,8535.18,8535.99,0.63531289,5422.510345,8535.1807438
2018-03-25 04:37:00,8535.18,8535.99,8535.18,8535.99,0.63531289,5422.510345,8535.1807438
2018-03-25 04:38:00,8532.69,8532.69,8532.69,8532.69,0.08381116,715.13464682,8532.69
2018-03-25 04:39:00,8532.99,8544.41,8532.99,8539.99,2.00398118,17121.039099,8543.5129181
2018-03-25 04:40:00,8532.0,8536.63,8532.0,8536.63,0.5055683,4313.5415544,8532.0649147
2018-03-25 04:41:00,8535.26,8538.46,8535.26,8538.46,0.50416249,4304.7173766,8538.353134
2018-03-25 04:42:00,8535.26,8538.46,8535.26,8538.46,0.50416249,4304.7173766,8538.353134
2018-03-25 04:43:00,8538.47,8542.99,8538.47,8542.99,0.02411632,205.94934706,8539.8330698
2018-03-25 04:44:00,8542.99,8549.46,8542.99,8545.23,4.37575612,37396.319383,8546.2531177
2018-03-25 04:45:00,8550.16,8550.16,8534.99,8538.69,4.96225852,42375.38625,8539.5361969
2018-03-25 04:46:00,8542.45,8545.64,8539.9,8539.9,0.58329419,4982.2124419,8541.5087743
2018-03-25 04:47:00,8540.86,8549.99,8540.86,8543.47,0.52659607,4498.8351144,8543.2371617
2018-03-25 04:48:00,8542.99,8543.04,8541.91,8541.91,0.02077453,177.46206262,8542.290132
2018-03-25 04:49:00,8544.99,8556.01,8544.99,8556.01,1.53409982,13125.2003,8555.6364255
2018-03-25 04:50:00,8549.99,8549.99,8549.99,8549.99,0.01240961,106.1020414,8549.99
2018-03-25 04:51:00,8549.99,8549.99,8543.74,8543.74,2.75316873,23524.07362,8544.3632145
2018-03-25 04:52:00,8543.33,8543.33,8536.91,8536.91,0.073,623.43625,8540.2226027
2018-03-25 04:53:00,8537.98,8545.26,8537.98,8545.26,0.19143289,1635.1081773,8541.4171896
2018-03-25 04:54:00,8533.1,8533.1,8525.91,8525.91,0.42329772,3610.0599728,8528.4181847
2018-03-25 04:55:00,8536.27,8536.27,8534.91,8534.98,0.03055172,260.76181395,8535.094389
2018-03-25 04:56:00,8526.02,8534.47,8526.02,8534.47,0.01241217,105.89768103,8531.762055
2018-03-25 04:57:00,8534.47,8534.47,8533.86,8533.86,0.22248298,1898.6527027,8533.9233709
2018-03-25 04:58:00,8533.31,8533.31,8520.18,8520.18,1.42732331,12167.819638,8524.9218258
2018-03-25 04:59:00,8520.99,8535.64,8520.99,8531.99,7.86161098,67085.528056,8533.3054798
2018-03-25 05:00:00,8525.08,8542.96,8519.97,8542.96,4.55694134,38875.476667,8531.0461046
2018-03-25 05:01:00,8542.78,8542.78,8527.61,8529.87,0.22812517,1946.1225236,8530.9416916
2018-03-25 05:02:00,8542.81,8542.83,8537.08,8537.08,2.74851152,23478.053224,8542.0974419
2018-03-25 05:03:00,8542.81,8542.83,8537.08,8537.08,2.74851152,23478.053224,8542.0974419
2018-03-25 05:04:00,8537.61,8549.02,8537.61,8539.96,0.2762,2360.0116858,8544.5752563
2018-03-25 05:05:00,8532.78,8541.99,8532.78,8541.99,4.0069636,34197.133518,8534.4257977
2018-03-25 05:06:00,8541.99,8542.99,8541.99,8542.99,0.00995083,85.007263672,8542.7309754
2018-03-25 05:07:00,8542.99,8567.68,8542.99,8567.0,12.97932426,111189.16127,8566.6371407
2018-03-25 05:08:00,8567.0,8567.67,8559.37,8559.37,1.94465223,16649.029342,8561.4430615
2018-03-25 05:09:00,8566.99,8567.68,8560.0,8560.0,0.0809145,692.90045527,8563.3657166
2018-03-25 05:10:00,8551.5,8562.47,8551.0,8553.67,5.01573823,42890.690856,8551.2219517
2018-03-25 05:11:00,8559.98,8559.98,8552.0,8552.0,0.0809697,692.86716497,8557.1166124
2018-03-25 05:12:00,8552.0,8559.39,8552.0,8552.01,0.24226789,2071.8943729,8552.0799841
2018-03-25 05:13:00,8552.01,8552.44,8552.0,8552.01,0.05911678,505.56815158,8552.0245111
2018-03-25 05:14:00,8552.01,8552.24,8552.0,8552.24,0.24250966,2073.9471823,8552.0188446
2018-03-25 05:15:00,8559.99,8566.94,8559.99,8560.24,4.42851895,37912.1516,8560.9098727
2018-03-25 05:16:00,8559.99,8566.94,8559.99,8560.24,4.42851895,37912.1516,8560.9098727
2018-03-25 05:17:00,8559.99,8566.94,8559.99,8560.24,4.42851895,37912.1516,8560.9098727
2018-03-25 05:18:00,8560.23,8560.23,8560.01,8560.01,0.65987404,5648.528635,8560.0103847
2018-03-25 05:19:00,8560.23,8560.98,8560.23,8560.98,0.05987099,512.53163426,8560.6006225
2018-03-25 05:20:00,8560.25,8560.25,8560.25,8560.25,0.01842,157.679805,8560.25
2018-03-25 05:21:00,8560.0,8560.0,8560.0,8560.0,0.15439121,1321.5887576,8560.0
2018-03-25 05:22:00,8560.79,8560.99,8560.0,8560.99,2.82616229,24192.505771,8560.1969345
2018-03-25 05:23:00,8560.99,8566.99,8560.99,8566.99,0.008442,72.31806302,8566.4609121
2018-03-25 05:24:00,8566.47,8567.68,8566.0,8567.68,0.32466112,2781.2160206,8566.5201321
2018-03-25 05:25:00,8566.07,8569.88,8566.07,8569.88,1.33489314,11436.913701,8567.662353
2018-03-25 05:26:00,8566.99,8570.99,8561.87,8568.07,2.60463691,22321.184665,8569.7874354
2018-03-25 05:27:00,8568.22,8580.83,8566.99,8571.99,10.41337452,89275.688167,8573.1755826
2018-03-25 05:28:00,8571.99,8580.83,8571.99,8571.99,2.20429656,18909.313178,8578.3889159
2018-03-25 05:29:00,8565.99,8574.6,8561.63,8561.63,2.79192334,23929.617799,8571.0153484
2018-03-25 05:30:00,8561.63,8566.66,8560.98,8561.64,0.32628578,2793.4778773,8561.4453603
2018-03-25 05:31:00,8560.98,8560.99,8560.6,8560.98,0.79536988,6809.1160611,8560.9428171
2018-03-25 05:32:00,8560.98,8561.99,8560.98,8561.99,0.03041028,260.35798395,8561.512224
2018-03-25 05:33:00,8566.99,8567.01,8566.99,8567.01,0.04184201,358.46039463,8566.9974896
2018-03-25 05:34:00,8567.5,8570.96,8567.0,8570.96,0.04248321,364.0464715,8569.1846614
2018-03-25 05:35:00,8570.96,8581.52,8562.81,8563.99,2.22672993,19073.487388,8565.6940841
2018-03-25 05:36:00,8565.99,8567.0,8565.99,8567.0,0.03618173,309.9625894,8566.8261135
2018-03-25 05:37:00,8566.99,8572.99,8566.99,8572.93,0.60764183,5209.0836472,8572.6218803
2018-03-25 05:38:00,8566.99,8580.28,8566.99,8580.28,0.14089943,1208.7344986,8578.7039633
